CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_EMPLOYED,CNT_FAM_MEMBERS
0.0,0.0,1.0,0.0,0.13157894736842105,0.0,1.0,0.25,0.2,0.8432253161058523,0.0
0.0,0.0,1.0,0.5,0.07894736842105263,1.0,0.25,0.25,0.2,0.8526221239549506,1.0
0.0,0.0,0.0,0.0,0.18421052631578946,1.0,1.0,0.25,0.2,0.7621087542320183,0.0
0.0,1.0,1.0,0.5,0.3157894736842105,0.0,0.25,0.25,1.0,0.9083120292959304,1.0
1.0,0.0,0.0,0.0,0.21052631578947367,0.0,1.0,0.25,0.2,0.9444482830097423,0.0
0.0,0.0,0.0,0.0,0.07894736842105263,1.0,1.0,0.25,0.2,0.8061908381123472,0.0
0.0,1.0,0.0,0.5,0.15789473684210525,1.0,0.25,0.25,0.2,0.7793822980722726,1.0
1.0,0.0,1.0,0.0,0.13157894736842105,1.0,1.0,0.25,0.6,0.7699163960478131,0.0
0.0,1.0,1.0,0.0,0.02631578947368421,1.0,1.0,0.25,1.0,0.903199060319215,0.0
0.0,1.0,0.0,0.5,0.10526315789473684,0.5,0.25,0.25,0.2,0.8371450286740828,1.0
0.0,0.0,1.0,0.0,0.13157894736842105,1.0,0.25,0.25,0.2,0.9344987217577558,0.0
1.0,1.0,1.0,0.0,0.23684210526315788,1.0,0.25,0.25,0.2,0.983970151316244,0.0
1.0,1.0,1.0,0.0,0.3157894736842105,0.0,1.0,0.25,0.2,0.7918192496372556,0.0
0.0,0.0,0.0,0.0,0.18421052631578946,1.0,0.25,0.0,1.0,0.9372624887721965,0.0
1.0,1.0,0.0,0.0,0.1736842105263158,1.0,0.25,0.25,0.2,0.7236923927312927,0.0
0.0,1.0,0.0,0.0,0.07894736842105263,0.0,1.0,0.25,0.2,0.7778622262143301,0.0
0.0,0.0,0.0,0.0,0.07894736842105263,1.0,1.0,0.0,0.2,0.8101983002832861,0.0
1.0,1.0,1.0,0.0,0.07894736842105263,1.0,1.0,0.25,0.2,0.9360878877910592,0.0
0.0,0.0,1.0,0.0,0.06315789473684211,0.0,1.0,0.0,0.2,0.9476957092517101,0.0
0.0,1.0,1.0,0.0,0.42105263157894735,0.5,1.0,0.25,0.2,0.9718786706280661,0.0
0.0,0.0,1.0,0.0,0.23684210526315788,0.0,1.0,0.0,0.2,0.8935949699440338,0.0
0.0,1.0,1.0,0.5,0.47368421052631576,0.0,0.25,0.25,0.2,0.8110965245629793,1.0
1.0,1.0,1.0,0.0,0.3684210526315789,0.0,0.25,0.25,0.2,0.833966696607476,0.0
0.0,0.0,1.0,0.0,0.10526315789473684,0.25,1.0,0.0,0.2,1.0,0.0
0.0,0.0,1.0,0.0,0.18421052631578946,1.0,1.0,0.25,0.2,0.6771229185379672,0.0
0.0,0.0,1.0,0.5,0.11578947368421053,1.0,1.0,0.25,0.2,0.9818973260554136,1.0
0.0,0.0,1.0,0.0,0.19473684210526315,1.0,1.0,0.25,0.2,0.9478338976024321,0.0
0.0,1.0,0.0,0.0,0.34210526315789475,1.0,0.25,0.25,0.2,0.8198714848338285,0.0
1.0,0.0,1.0,0.0,0.15789473684210525,1.0,0.25,0.25,0.2,0.9146686934291439,0.0
0.0,0.0,1.0,0.0,0.15789473684210525,0.5,1.0,0.25,0.2,0.9333932149519796,0.0
0.0,0.0,0.0,0.5,0.10526315789473684,1.0,1.0,0.25,1.0,0.8846127271471015,1.0
0.0,1.0,0.0,0.0,0.04736842105263158,0.5,0.25,0.25,0.2,0.9329095557244524,0.0
0.0,1.0,1.0,0.5,0.07894736842105263,1.0,1.0,0.25,0.2,0.9928142057624543,1.0
0.0,0.0,1.0,0.0,0.13157894736842105,0.5,1.0,0.25,0.2,0.741035030746908,0.0
0.0,0.0,1.0,0.0,0.07368421052631578,1.0,1.0,0.25,0.2,0.9217853934913287,0.0
1.0,1.0,1.0,0.0,0.2631578947368421,1.0,1.0,0.25,0.2,0.8873764941615422,0.0
1.0,1.0,1.0,0.0,0.15789473684210525,0.0,1.0,0.25,0.2,0.7863608097837352,0.0
0.0,1.0,0.0,0.5,0.10526315789473684,1.0,0.25,0.25,0.2,0.656118289228218,1.0
1.0,1.0,0.0,0.0,0.47368421052631576,1.0,0.25,0.25,0.2,0.6168727976231604,0.0
0.0,0.0,1.0,0.0,0.13157894736842105,1.0,1.0,0.25,0.2,0.73709666275133,0.0
1.0,1.0,0.0,0.0,0.18421052631578946,1.0,1.0,0.25,0.2,0.6637186485179299,0.0
1.0,1.0,1.0,0.0,0.15789473684210525,1.0,1.0,0.25,0.2,0.9124576798175914,0.0
0.0,1.0,1.0,0.5,0.10526315789473684,1.0,0.25,0.25,0.2,0.9682166793339322,1.0
0.0,0.0,0.0,0.0,0.2631578947368421,0.5,1.0,0.25,0.2,0.8099910177572031,0.0
0.0,0.0,0.0,0.0,0.10526315789473684,1.0,1.0,0.0,0.2,0.9213708284391626,0.0
0.0,0.0,1.0,0.0,0.3684210526315789,1.0,1.0,0.25,0.2,0.813722103226698,0.0
0.0,1.0,0.0,0.5,0.07894736842105263,1.0,1.0,0.0,0.2,0.9722932356802322,1.0
0.0,0.0,0.0,0.0,0.07894736842105263,0.0,0.25,0.25,1.0,0.7739238582187522,0.0
1.0,1.0,1.0,0.0,0.10526315789473684,1.0,0.25,0.25,0.2,0.9912941339045118,0.0
0.0,0.0,1.0,0.0,0.19473684210526315,1.0,1.0,0.25,0.2,0.9478338976024321,0.0
1.0,0.0,0.0,0.5,0.10526315789473684,1.0,1.0,0.25,0.2,0.9702895045947627,1.0
1.0,1.0,1.0,0.0,0.39473684210526316,1.0,0.25,0.25,0.2,0.8115110896151454,0.0
0.0,1.0,1.0,0.5,0.4,0.0,1.0,0.25,0.2,0.9807227250742763,1.0
0.0,0.0,0.0,0.5,0.13157894736842105,0.5,0.25,0.25,0.2,0.6306916326953638,1.0
0.0,0.0,1.0,0.5,0.10526315789473684,0.0,0.75,0.0,1.0,0.8709320804256201,1.0
0.0,0.0,1.0,0.0,0.03684210526315789,1.0,1.0,0.25,0.2,0.9029226836177711,0.0
1.0,1.0,0.0,0.5,0.21052631578947367,0.5,0.25,0.25,1.0,0.8936640641193947,1.0
0.0,0.0,1.0,0.5,0.07894736842105263,1.0,1.0,0.25,0.2,0.9231672769985491,1.0
0.0,0.0,1.0,0.5,0.02631578947368421,1.0,1.0,0.25,0.2,0.9588198714848338,1.0
1.0,1.0,1.0,0.5,0.04736842105263158,1.0,1.0,0.25,0.2,0.7872590340634285,1.0
0.0,0.0,1.0,0.5,0.42105263157894735,0.5,1.0,0.25,0.2,0.7136046431285843,1.0
1.0,1.0,1.0,0.0,0.07894736842105263,1.0,1.0,0.25,0.2,0.8882056242658743,0.0
1.0,0.0,0.0,0.0,0.3157894736842105,0.0,0.25,0.25,0.2,0.9923996407102881,0.0
1.0,1.0,1.0,0.5,0.3684210526315789,1.0,1.0,0.25,0.2,0.9420299868721067,1.0
0.0,0.0,1.0,0.0,0.21052631578947367,1.0,1.0,0.25,0.2,0.9695985628411525,0.0
1.0,0.0,0.0,0.0,0.10526315789473684,1.0,1.0,0.25,0.2,0.8245698887583777,0.0
1.0,0.0,1.0,0.5,0.02631578947368421,1.0,1.0,0.25,0.2,0.8797070406964693,1.0
1.0,1.0,1.0,0.5,0.09473684210526316,1.0,1.0,0.25,0.2,0.7717128446071996,1.0
0.0,0.0,1.0,0.5,0.13157894736842105,1.0,1.0,0.75,0.2,0.9616527326746356,0.0
0.0,0.0,0.0,0.0,0.10526315789473684,1.0,0.25,0.25,1.0,0.8376977820769709,0.0
1.0,0.0,0.0,0.0,0.2631578947368421,1.0,1.0,0.25,0.2,0.9617218268499965,0.0
0.0,1.0,1.0,0.0,0.10526315789473684,1.0,0.25,0.25,0.2,0.9096248186277897,0.0
0.0,0.0,1.0,0.0,0.13157894736842105,0.0,1.0,0.25,0.2,0.8687210668140676,0.0
0.0,1.0,1.0,0.0,0.10526315789473684,0.0,0.25,0.25,0.2,0.8285773509293166,0.0
0.0,0.0,0.0,0.0,0.06315789473684211,1.0,1.0,0.25,0.2,0.9708422579976508,0.0
1.0,0.0,0.0,0.5,0.10526315789473684,0.0,1.0,0.5,1.0,0.951288606370483,0.0
1.0,1.0,0.0,0.0,0.2631578947368421,0.0,0.25,0.25,0.4,0.983486492088717,0.0
1.0,1.0,1.0,0.0,0.21052631578947367,0.5,0.25,0.25,0.2,0.8441926345609065,0.0
1.0,0.0,1.0,0.0,0.07894736842105263,1.0,1.0,0.25,0.2,0.914737787604505,0.0
1.0,0.0,0.0,0.0,0.18421052631578946,0.0,0.25,0.25,0.2,0.9154978235334761,0.0
0.0,1.0,0.0,0.0,0.47368421052631576,0.25,1.0,0.0,0.2,1.0,0.0
1.0,1.0,0.0,0.5,0.13157894736842105,1.0,1.0,0.25,0.6,0.8354176742900573,1.0
1.0,1.0,1.0,0.0,0.22105263157894736,1.0,1.0,0.25,0.2,0.7505009327713674,0.0
1.0,0.0,1.0,0.0,0.6684210526315789,0.0,0.25,0.25,0.2,0.7071097906446486,0.0
1.0,0.0,0.0,0.0,0.2631578947368421,1.0,1.0,0.25,0.2,0.9617218268499965,0.0
1.0,1.0,1.0,0.0,0.2631578947368421,0.0,1.0,0.25,0.2,0.8506183928694812,0.0
0.0,0.0,1.0,0.0,0.06315789473684211,1.0,1.0,0.25,0.2,0.9912250397291509,0.0
0.0,0.0,1.0,0.5,0.2,0.5,0.25,0.25,0.2,0.7849789262765149,1.0
0.0,1.0,1.0,0.5,0.07894736842105263,1.0,0.25,0.25,0.2,0.7753057417259726,1.0
1.0,1.0,0.0,0.5,0.07894736842105263,1.0,0.25,0.25,0.2,0.5375526843087127,1.0
1.0,0.0,0.0,0.5,0.21052631578947367,1.0,0.5,0.25,0.2,0.9818282318800525,1.0
0.0,0.0,1.0,0.0,0.3157894736842105,1.0,1.0,0.25,0.2,0.9339459683548677,0.0
0.0,0.0,1.0,1.0,0.21052631578947367,0.0,1.0,0.75,0.2,0.6495543425689214,1.0
0.0,0.0,0.0,0.0,0.07894736842105263,1.0,1.0,0.25,0.2,0.9660056657223796,0.0
0.0,1.0,1.0,0.0,0.10526315789473684,1.0,1.0,0.25,0.2,0.8571823395287778,0.0
1.0,1.0,0.0,0.0,0.07894736842105263,0.0,0.25,0.25,0.4,0.9052027914046846,0.0
1.0,0.0,0.0,0.0,0.13157894736842105,1.0,1.0,0.25,0.2,0.8992606923236371,0.0
0.0,1.0,1.0,0.0,0.042105263157894736,1.0,0.25,0.25,0.2,0.9037518137221032,0.0
0.0,0.0,1.0,0.0,0.18421052631578946,1.0,1.0,0.25,0.2,0.9494230636357355,0.0
1.0,1.0,1.0,0.5,0.15789473684210525,0.5,0.25,0.25,0.0,0.8846818213224625,1.0
0.0,0.0,1.0,0.0,0.15789473684210525,1.0,0.25,0.25,0.2,0.935535134388171,0.0
0.0,0.0,1.0,0.0,0.08421052631578947,1.0,0.25,0.25,0.2,0.9619291093760796,0.0
0.0,1.0,0.0,0.5,0.1368421052631579,0.0,0.5,0.25,0.2,0.9450010364126304,1.0
0.0,0.0,1.0,0.0,0.21052631578947367,0.0,0.25,0.25,0.2,0.8650590755199337,0.0
0.0,0.0,1.0,0.5,0.10526315789473684,1.0,1.0,0.25,0.2,0.8951150418019761,1.0
0.0,0.0,0.0,0.0,0.06315789473684211,1.0,1.0,0.0,0.4,0.7738547640433912,0.0
1.0,1.0,0.0,0.0,0.10526315789473684,1.0,1.0,0.25,0.2,0.8676846541836524,0.0
1.0,1.0,1.0,0.0,0.18421052631578946,1.0,0.5,0.25,0.2,0.9409935742416914,0.0
1.0,1.0,1.0,0.0,0.13157894736842105,1.0,1.0,0.25,0.2,0.8529675948317557,0.0
0.0,0.0,0.0,0.0,0.02631578947368421,1.0,1.0,0.25,0.2,0.5191736336626822,0.0
1.0,1.0,0.0,0.5,0.2631578947368421,1.0,1.0,0.25,0.2,0.7788295446693844,1.0
0.0,0.0,1.0,0.5,0.21052631578947367,1.0,0.25,0.25,0.0,0.9764388862018932,1.0
1.0,0.0,0.0,0.0,0.2894736842105263,0.5,1.0,0.25,0.6,0.6590202445933808,0.0
0.0,0.0,0.0,0.0,0.06315789473684211,1.0,1.0,0.25,0.2,0.9708422579976508,0.0
0.0,1.0,0.0,0.0,0.042105263157894736,1.0,1.0,0.25,0.2,0.8608443308229117,0.0
1.0,1.0,0.0,0.0,0.5263157894736842,1.0,1.0,0.25,0.2,0.983762868790161,0.0
1.0,0.0,1.0,0.5,0.07894736842105263,1.0,1.0,0.25,0.2,0.704276929454847,1.0
0.0,1.0,0.0,0.0,0.21052631578947367,1.0,0.25,0.0,0.2,0.9322877081462033,0.0
1.0,1.0,1.0,0.0,0.21052631578947367,1.0,0.25,0.25,0.2,0.6608857873281282,0.0
0.0,1.0,1.0,0.0,0.21052631578947367,0.0,1.0,0.25,0.2,0.7757203067781386,0.0
0.0,0.0,1.0,0.0,0.10526315789473684,1.0,1.0,0.25,0.2,0.8797761348718303,0.0
0.0,1.0,1.0,0.5,0.47368421052631576,1.0,1.0,0.25,0.2,0.6757410350307469,1.0
0.0,1.0,0.0,0.0,0.15789473684210525,0.0,1.0,0.25,0.2,0.9254473847854626,0.0
1.0,1.0,1.0,0.0,0.21052631578947367,1.0,1.0,0.25,0.2,0.9683548676846542,0.0
1.0,1.0,1.0,0.5,0.2631578947368421,0.0,0.25,0.25,0.2,0.9609617909210254,1.0
1.0,0.0,0.0,0.0,0.10526315789473684,0.0,1.0,0.25,0.2,0.907068334139432,0.0
0.0,0.0,1.0,0.0,0.18421052631578946,0.5,1.0,0.0,0.2,0.3947350238374905,0.0
1.0,1.0,1.0,0.0,0.3157894736842105,1.0,0.25,0.25,0.2,0.8227043460236302,0.0
1.0,1.0,1.0,0.0,0.8947368421052632,0.0,0.25,0.25,0.2,0.6921163545913079,0.0
1.0,0.0,0.0,0.0,0.18421052631578946,0.0,0.25,0.25,0.2,0.9154978235334761,0.0
1.0,1.0,1.0,0.5,0.15789473684210525,1.0,1.0,0.0,0.2,0.6674497339874249,1.0
0.0,0.0,0.0,0.0,0.21052631578947367,1.0,0.5,0.25,1.0,0.4901540800110551,0.0
1.0,1.0,0.0,0.0,0.23684210526315788,0.0,0.25,0.25,0.2,0.7787604504940233,0.0
1.0,1.0,1.0,0.0,0.05263157894736842,1.0,1.0,0.25,0.2,0.8979479029917778,0.0
0.0,0.0,1.0,0.0,0.02631578947368421,0.5,1.0,0.25,0.2,0.7578249153596351,0.0
0.0,0.0,1.0,0.5,0.13157894736842105,0.0,0.25,0.25,0.2,0.9159814827610032,1.0
0.0,0.0,1.0,0.0,0.08947368421052632,1.0,0.25,0.25,0.2,0.7951357700545844,0.0
0.0,0.0,1.0,0.0,0.21052631578947367,0.0,0.25,0.25,0.2,0.8434325986319353,0.0
1.0,1.0,0.0,0.0,0.05263157894736842,1.0,1.0,0.25,1.0,0.927382021695571,0.0
1.0,0.0,1.0,0.0,0.3157894736842105,0.0,1.0,0.25,0.2,0.7305327160920334,0.0
0.0,1.0,1.0,0.5,0.09473684210526316,1.0,1.0,0.25,0.2,0.9926069232363711,1.0
0.0,0.0,1.0,0.0,0.08421052631578947,1.0,0.25,0.25,0.2,0.9619291093760796,0.0
0.0,0.0,1.0,0.0,0.21052631578947367,0.0,0.25,0.25,0.2,0.8770814620327506,0.0
0.0,0.0,0.0,0.0,0.042105263157894736,1.0,1.0,0.25,0.2,0.9096248186277897,0.0
1.0,1.0,1.0,0.0,0.13157894736842105,1.0,1.0,0.25,0.2,0.7861535272576522,0.0
0.0,0.0,1.0,0.0,0.10526315789473684,1.0,1.0,0.25,0.2,0.7809714641055759,0.0
0.0,0.0,1.0,0.0,0.05263157894736842,1.0,0.25,0.25,0.2,0.7669453465072894,0.0
0.0,0.0,0.0,0.5,0.07894736842105263,1.0,1.0,0.25,0.2,0.9911559455537898,1.0
1.0,1.0,0.0,0.5,0.13157894736842105,0.25,1.0,0.25,0.2,1.0,1.0
1.0,0.0,1.0,0.0,0.13157894736842105,1.0,1.0,0.25,0.2,0.9746424376425067,0.0
0.0,0.0,0.0,0.0,0.07894736842105263,1.0,0.5,0.25,0.2,0.8392178539349133,0.0
1.0,1.0,1.0,0.0,0.5263157894736842,0.0,1.0,0.25,0.2,0.9177779313203897,0.0
1.0,1.0,0.0,0.5,0.10526315789473684,1.0,1.0,0.25,1.0,0.9612381676224694,1.0
1.0,1.0,1.0,0.5,0.15789473684210525,0.5,1.0,0.25,0.2,0.623436744282457,1.0
0.0,1.0,0.0,0.0,0.15789473684210525,0.5,1.0,0.25,0.4,0.8754922959994472,0.0
1.0,1.0,0.0,0.5,0.1368421052631579,1.0,1.0,0.25,0.2,0.9049264147032405,1.0
0.0,0.0,0.0,0.0,0.18421052631578946,1.0,1.0,0.25,0.2,0.7743384232709183,0.0
1.0,1.0,1.0,0.0,0.30526315789473685,0.0,1.0,0.25,0.2,0.9095557244524287,0.0
1.0,0.0,1.0,0.0,0.07894736842105263,1.0,1.0,0.25,0.2,0.8958059835555863,0.0
1.0,0.0,0.0,0.5,0.21052631578947367,1.0,0.25,0.0,0.2,0.7866371864851793,1.0
0.0,0.0,1.0,0.5,0.10526315789473684,1.0,0.5,0.25,0.2,0.8497201685897878,1.0
0.0,0.0,1.0,0.5,0.21052631578947367,1.0,1.0,0.0,0.2,0.8797070406964693,1.0
0.0,1.0,1.0,0.5,0.10526315789473684,0.5,1.0,0.25,0.2,0.578940095349962,1.0
0.0,0.0,0.0,0.5,0.21052631578947367,1.0,0.25,0.75,0.2,0.5887514682512264,0.0
0.0,0.0,1.0,0.0,0.07894736842105263,1.0,1.0,0.0,0.2,0.9061701098597388,0.0
1.0,1.0,1.0,0.5,0.21052631578947367,1.0,1.0,0.25,0.8,0.6221239549505977,1.0
1.0,1.0,0.0,0.0,0.15789473684210525,0.0,1.0,0.25,0.2,0.979824500794583,0.0
1.0,0.0,1.0,0.0,0.07894736842105263,1.0,0.25,0.25,0.2,0.6227458025288468,0.0
0.0,0.0,1.0,0.0,0.42105263157894735,0.25,1.0,0.25,0.2,1.0,0.0
1.0,1.0,1.0,0.0,0.47368421052631576,1.0,0.25,0.25,0.6,0.8186277896773302,0.0
0.0,1.0,1.0,0.0,0.09473684210526316,1.0,1.0,0.0,0.2,0.9251710080840185,0.0
1.0,0.0,0.0,0.5,0.21052631578947367,1.0,0.5,0.25,0.2,0.7262488772196504,1.0
0.0,0.0,1.0,0.5,0.05263157894736842,1.0,1.0,0.25,0.2,0.9505285704415117,1.0
0.0,1.0,1.0,0.0,0.18421052631578946,0.0,1.0,0.25,0.2,0.8285773509293166,0.0
1.0,1.0,1.0,0.0,0.13157894736842105,0.0,1.0,0.25,0.2,0.8336903199060319,0.0
1.0,1.0,0.0,0.5,0.07894736842105263,1.0,0.25,0.25,0.2,0.5375526843087127,1.0
1.0,1.0,1.0,0.5,0.1,1.0,1.0,0.25,0.2,0.7992814205762454,1.0
1.0,0.0,0.0,0.0,0.18421052631578946,1.0,1.0,0.25,0.2,0.9638637462861881,0.0
1.0,1.0,1.0,0.0,0.02631578947368421,1.0,1.0,0.25,0.2,0.882816278587715,0.0
0.0,0.0,0.0,0.5,0.10526315789473684,0.0,1.0,0.25,0.2,0.6856905962827333,1.0
0.0,0.0,1.0,0.5,0.04736842105263158,1.0,0.25,0.25,0.2,0.9683548676846542,1.0
1.0,1.0,1.0,0.5,0.21052631578947367,1.0,0.25,0.25,0.2,0.931458578041871,1.0
1.0,1.0,1.0,0.5,0.13157894736842105,0.25,1.0,0.25,0.2,1.0,1.0
1.0,1.0,0.0,0.5,0.3684210526315789,1.0,1.0,0.25,0.2,0.8245007945830166,1.0
1.0,1.0,0.0,0.5,0.15789473684210525,0.0,1.0,0.5,1.0,0.8306501761901471,0.0
1.0,0.0,0.0,0.5,0.15789473684210525,1.0,1.0,0.25,0.2,0.8394251364609964,1.0
1.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.75,0.25,0.2,0.8284391625785946,0.0
1.0,1.0,1.0,0.0,0.15789473684210525,1.0,1.0,0.0,0.2,0.7759275893042217,0.0
0.0,0.0,0.0,0.5,0.1736842105263158,0.0,0.75,0.0,0.2,0.8310647412423132,1.0
1.0,1.0,0.0,0.0,0.18421052631578946,1.0,0.5,0.25,0.2,0.984039245491605,0.0
0.0,0.0,1.0,0.0,0.13157894736842105,1.0,1.0,0.25,0.2,0.8845436329717404,0.0
1.0,1.0,1.0,0.5,0.3157894736842105,0.0,1.0,0.25,0.2,0.5769363642644925,1.0
1.0,1.0,0.0,0.5,0.21052631578947367,0.0,1.0,0.25,0.2,0.7339874248600843,1.0
0.0,1.0,1.0,0.0,0.3684210526315789,1.0,0.25,0.25,0.2,0.8289919159814828,0.0
1.0,1.0,1.0,0.0,0.2631578947368421,1.0,1.0,0.25,0.2,0.975886132799005,0.0
0.0,0.0,1.0,0.0,0.14210526315789473,1.0,1.0,0.25,0.2,0.4449664893249499,0.0
0.0,0.0,1.0,0.5,0.3684210526315789,1.0,1.0,0.25,0.2,0.9545360326124508,1.0
1.0,0.0,0.0,0.5,0.21052631578947367,1.0,0.25,0.0,0.2,0.7866371864851793,1.0
0.0,0.0,1.0,0.0,0.08947368421052632,0.0,1.0,0.0,0.2,0.9700822220686796,0.0
1.0,1.0,1.0,0.5,0.2,0.5,0.25,0.25,0.2,0.8227734401989912,1.0
0.0,1.0,1.0,0.5,0.15789473684210525,0.0,0.25,0.0,0.2,0.919228909002971,1.0
1.0,0.0,1.0,0.0,0.18421052631578946,1.0,0.25,0.25,0.2,0.809645546880398,0.0
0.0,0.0,1.0,0.0,0.21052631578947367,1.0,1.0,0.25,0.2,0.40136806467214814,0.0
0.0,1.0,1.0,0.0,0.07894736842105263,0.0,1.0,0.25,0.2,0.8648517929938506,0.0
1.0,1.0,1.0,0.0,0.2894736842105263,1.0,1.0,0.25,1.0,0.8929040281904236,0.0
1.0,0.0,1.0,0.5,0.10526315789473684,1.0,1.0,0.25,0.2,0.5810820147861535,1.0
1.0,1.0,0.0,0.0,0.3157894736842105,0.5,1.0,0.25,0.2,0.7482899191598148,0.0
1.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.75,0.25,0.2,0.8284391625785946,0.0
1.0,0.0,1.0,0.5,0.07894736842105263,1.0,1.0,0.25,0.2,0.704276929454847,1.0
0.0,1.0,1.0,0.5,0.2894736842105263,0.0,0.25,0.25,0.2,0.7912664962343674,1.0
1.0,0.0,1.0,0.0,0.07894736842105263,1.0,0.25,0.25,0.2,0.6227458025288468,0.0
0.0,0.0,1.0,0.0,0.15789473684210525,1.0,0.5,0.25,0.4,0.9955088786015339,0.0
0.0,1.0,1.0,0.0,0.10526315789473684,0.0,1.0,0.25,0.2,0.9408553858909694,0.0
1.0,1.0,0.0,0.0,0.21052631578947367,1.0,1.0,0.25,0.2,0.8702411386720099,0.0
1.0,1.0,0.0,0.5,0.13157894736842105,1.0,1.0,0.5,1.0,0.8876528708629863,0.0
0.0,1.0,1.0,0.0,0.1036842105263158,0.0,1.0,0.25,0.2,0.8642299454156015,0.0
1.0,1.0,1.0,0.0,0.2631578947368421,1.0,0.25,0.25,0.2,0.991915981482761,0.0
1.0,1.0,1.0,0.0,0.21052631578947367,1.0,1.0,0.25,0.2,0.7094589926069232,0.0
0.0,0.0,0.0,0.5,0.03315789473684211,1.0,1.0,0.25,0.2,0.5116423685483313,1.0
0.0,0.0,0.0,0.0,0.13157894736842105,1.0,1.0,0.0,0.2,0.7581703862364403,0.0
0.0,0.0,0.0,0.5,0.07894736842105263,1.0,1.0,0.25,0.2,0.9249637255579355,1.0
1.0,0.0,1.0,0.0,0.21052631578947367,1.0,0.25,0.25,0.2,0.9253091964347405,0.0
0.0,1.0,1.0,0.0,0.06315789473684211,0.5,1.0,0.25,1.0,0.5791473778760451,0.0
1.0,0.0,1.0,0.5,0.2631578947368421,1.0,1.0,0.25,0.2,0.8705866095488151,1.0
1.0,1.0,0.0,0.0,0.42105263157894735,0.5,1.0,0.25,0.2,0.833897602432115,0.0
0.0,0.0,1.0,0.0,0.10526315789473684,1.0,1.0,0.25,0.2,0.7809714641055759,0.0
0.0,1.0,0.0,0.0,0.15789473684210525,1.0,1.0,0.25,0.2,0.7783458854418572,0.0
1.0,1.0,1.0,0.5,0.09473684210526316,1.0,1.0,0.25,0.2,0.7717128446071996,1.0
0.0,0.0,0.0,0.5,0.10526315789473684,1.0,1.0,0.25,1.0,0.8846127271471015,1.0
0.0,0.0,1.0,0.0,0.3684210526315789,1.0,1.0,0.25,0.2,0.9870793892074898,0.0
1.0,1.0,1.0,0.5,0.24526315789473685,0.0,1.0,0.25,0.2,0.3691010847785532,1.0
0.0,1.0,1.0,0.5,0.05263157894736842,1.0,0.25,0.25,0.2,0.866786429903959,1.0
1.0,0.0,0.0,0.0,0.03684210526315789,1.0,1.0,0.25,0.2,0.9638637462861881,0.0
0.0,1.0,1.0,0.0,0.05789473684210526,1.0,1.0,0.25,0.2,0.5267739929523941,0.0
0.0,0.0,1.0,0.0,0.05263157894736842,1.0,1.0,0.25,0.2,0.8230498169004353,0.0
1.0,0.0,1.0,0.0,0.07894736842105263,1.0,1.0,0.25,0.2,0.914737787604505,0.0
0.0,0.0,1.0,0.0,0.21052631578947367,0.0,0.25,0.25,0.2,0.8770814620327506,0.0
0.0,0.0,0.0,0.0,0.07894736842105263,0.0,0.25,0.25,1.0,0.7739238582187522,0.0
1.0,0.0,1.0,0.5,0.3684210526315789,1.0,1.0,0.25,0.2,0.9210253575623575,1.0
1.0,1.0,0.0,0.0,0.18421052631578946,1.0,0.5,0.25,0.2,0.984039245491605,0.0
0.0,1.0,0.0,0.0,0.13157894736842105,1.0,0.25,0.25,0.2,0.9822427969322186,0.0
0.0,1.0,0.0,0.5,0.15789473684210525,1.0,0.25,0.25,0.2,0.7793822980722726,1.0
1.0,1.0,0.0,0.0,0.18947368421052632,0.5,1.0,0.25,1.0,0.9146686934291439,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.2,0.955434256892144,0.0
0.0,0.0,0.0,0.0,0.13157894736842105,1.0,0.25,0.25,0.2,0.8012160574863539,0.0
0.0,0.0,0.0,0.5,0.15789473684210525,0.0,1.0,0.25,0.2,0.9328404615490914,1.0
0.0,0.0,1.0,0.0,0.21052631578947367,0.0,1.0,0.0,0.2,0.8713466454777862,0.0
0.0,0.0,1.0,0.5,0.05263157894736842,1.0,1.0,0.25,0.2,0.9924687348856491,1.0
1.0,1.0,1.0,0.5,0.15789473684210525,0.5,1.0,0.25,0.2,0.623436744282457,1.0
1.0,1.0,0.0,0.5,0.13157894736842105,0.0,0.25,0.5,0.6,0.9062392040350998,0.0
1.0,1.0,1.0,0.0,0.16842105263157894,1.0,0.5,0.25,0.2,0.8271954674220963,0.0
0.0,0.0,1.0,0.5,0.2631578947368421,0.0,0.25,0.0,0.2,0.7445588336903199,1.0
0.0,0.0,1.0,0.0,0.10526315789473684,1.0,1.0,0.25,0.2,0.7809714641055759,0.0
0.0,1.0,1.0,0.5,0.11578947368421053,1.0,1.0,0.25,0.2,0.7323982588267809,1.0
1.0,1.0,1.0,0.0,0.3684210526315789,1.0,1.0,0.25,0.2,0.9061010156843778,0.0
0.0,1.0,1.0,0.0,0.07894736842105263,0.0,1.0,0.0,0.2,0.9442410004836592,0.0
0.0,0.0,0.0,0.0,0.05263157894736842,1.0,1.0,0.25,0.2,0.846403648172459,0.0
0.0,0.0,0.0,0.5,0.07894736842105263,0.0,1.0,0.25,0.2,0.8749395425965591,1.0
